model,MAE,RMSE,params
RandomForestRegressor(),131.21614302241534,172.13790841065511,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 5, 'n_estimators': 29}"
RandomForestRegressor(),139.10405143233274,175.99267697612092,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 11, 'n_estimators': 88}"
RandomForestRegressor(),122.50845295776134,167.78085992978387,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 37}"
RandomForestRegressor(),134.99695933787203,166.53129631358541,"{'max_depth': 10, 'max_features': 4, 'min_samples_split': 7, 'n_estimators': 15}"
RandomForestRegressor(),131.20456066066927,170.49349015498385,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 10, 'n_estimators': 91}"
model,MAE,RMSE,params
RandomForestRegressor(),130.59322269450118,167.2023231739785,"{'max_depth': 16, 'max_features': 5, 'min_samples_split': 7, 'n_estimators': 93}"
RandomForestRegressor(),141.1965882450347,180.12571821852956,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 11, 'n_estimators': 88}"
RandomForestRegressor(),126.47111310130778,171.05725275744103,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 37}"
RandomForestRegressor(),134.3754646576967,167.29838235616356,"{'max_depth': 17, 'max_features': 5, 'min_samples_split': 13, 'n_estimators': 87}"
RandomForestRegressor(),129.7132183047266,167.10524880145087,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 10, 'n_estimators': 91}"
model,MAE,RMSE,params
RandomForestRegressor(),149.59495863677233,190.92117320662695,"{'max_depth': 12, 'max_features': 2, 'min_samples_split': 12, 'n_estimators': 99}"
RandomForestRegressor(),132.69473839634028,166.12006836843798,"{'max_depth': 19, 'max_features': 7, 'min_samples_split': 6, 'n_estimators': 32}"
RandomForestRegressor(),156.61830464768985,201.22417887375937,"{'max_depth': 5, 'max_features': 4, 'min_samples_split': 15, 'n_estimators': 71}"
RandomForestRegressor(),133.94249706780386,169.56573483675862,"{'max_depth': 19, 'max_features': 6, 'min_samples_split': 8, 'n_estimators': 39}"
RandomForestRegressor(),137.53431435057607,175.7267523216364,"{'max_depth': 10, 'max_features': 5, 'min_samples_split': 12, 'n_estimators': 33}"
model,MAE,RMSE,params
RandomForestRegressor(),133.07908812657496,171.77867867972134,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 5, 'n_estimators': 29}"
RandomForestRegressor(),143.83254266123177,179.36811634554144,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 11, 'n_estimators': 88}"
RandomForestRegressor(),130.19282419370728,166.86779183340988,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 37}"
RandomForestRegressor(),132.9270357726332,162.78853731839425,"{'max_depth': 10, 'max_features': 4, 'min_samples_split': 7, 'n_estimators': 15}"
