model,MAE,RMSE,params
KernelRidge(),159.9166137929375,205.71213958471714,"{'alpha': 0.007204993025553662, 'gamma': 0.07189526851133847, 'kernel': 'polynomial'}"
model,MAE,RMSE,params
KernelRidge(),159.9166137929375,205.71213958471714,"{'alpha': 0.007204993025553662, 'gamma': 0.07189526851133847, 'kernel': 'polynomial'}"
KernelRidge(),158.8168505934948,204.82692852241803,"{'alpha': 0.003196066820711051, 'gamma': 0.015339468869579764, 'kernel': 'polynomial'}"
model,MAE,RMSE,params
KernelRidge(),159.9166137929375,205.71213958471714,"{'alpha': 0.007204993025553662, 'gamma': 0.07189526851133847, 'kernel': 'polynomial'}"
KernelRidge(),158.8168505934948,204.82692852241803,"{'alpha': 0.003196066820711051, 'gamma': 0.015339468869579764, 'kernel': 'polynomial'}"
KernelRidge(),168.750556092766,215.6688255688383,"{'alpha': 0.05765761845832917, 'gamma': 0.07954996097406286, 'kernel': 'poly'}"
model,MAE,RMSE,params
KernelRidge(),159.9166137929375,205.71213958471714,"{'alpha': 0.007204993025553662, 'gamma': 0.07189526851133847, 'kernel': 'polynomial'}"
KernelRidge(),158.8168505934948,204.82692852241803,"{'alpha': 0.003196066820711051, 'gamma': 0.015339468869579764, 'kernel': 'polynomial'}"
KernelRidge(),168.750556092766,215.6688255688383,"{'alpha': 0.05765761845832917, 'gamma': 0.07954996097406286, 'kernel': 'poly'}"
KernelRidge(),160.47557458924314,204.86673081908484,"{'alpha': 0.00890282389997674, 'gamma': 0.0637640660306525, 'kernel': 'poly'}"
model,MAE,RMSE,params
KernelRidge(),159.9166137929375,205.71213958471714,"{'alpha': 0.007204993025553662, 'gamma': 0.07189526851133847, 'kernel': 'polynomial'}"
KernelRidge(),158.8168505934948,204.82692852241803,"{'alpha': 0.003196066820711051, 'gamma': 0.015339468869579764, 'kernel': 'polynomial'}"
KernelRidge(),168.750556092766,215.6688255688383,"{'alpha': 0.05765761845832917, 'gamma': 0.07954996097406286, 'kernel': 'poly'}"
KernelRidge(),160.47557458924314,204.86673081908484,"{'alpha': 0.00890282389997674, 'gamma': 0.0637640660306525, 'kernel': 'poly'}"
KernelRidge(),161.96896206637413,213.09059507644574,"{'alpha': 0.0858043924949558, 'gamma': 0.04135485168742752, 'kernel': 'rbf'}"
