,rmse_test_KernelRidge'>_idw_{'omega': 0.0}_0,rmse_val_KernelRidge'>_idw_{'omega': 0.0}_0,sample_sel_KernelRidge'>_idw_{'omega': 0.0}_0,rmse_full_KernelRidge'>_idw_{'omega': 0.0}_0,rmse_test_KernelRidge'>_idw_{'omega': 0.5}_0,rmse_val_KernelRidge'>_idw_{'omega': 0.5}_0,sample_sel_KernelRidge'>_idw_{'omega': 0.5}_0,rmse_full_KernelRidge'>_idw_{'omega': 0.5}_0,rmse_test_KernelRidge'>_idw_{'omega': 0.1}_0,rmse_val_KernelRidge'>_idw_{'omega': 0.1}_0,sample_sel_KernelRidge'>_idw_{'omega': 0.1}_0,rmse_full_KernelRidge'>_idw_{'omega': 0.1}_0,"rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_0","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_0","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_0","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_0","rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_0","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_0","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_0","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_0","rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_0","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_0","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_0","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_0","rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_0","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_0","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_0","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_0",rmse_test_KernelRidge'>_idw_{'omega': 0.0}_1,rmse_val_KernelRidge'>_idw_{'omega': 0.0}_1,sample_sel_KernelRidge'>_idw_{'omega': 0.0}_1,rmse_full_KernelRidge'>_idw_{'omega': 0.0}_1,rmse_test_KernelRidge'>_idw_{'omega': 0.5}_1,rmse_val_KernelRidge'>_idw_{'omega': 0.5}_1,sample_sel_KernelRidge'>_idw_{'omega': 0.5}_1,rmse_full_KernelRidge'>_idw_{'omega': 0.5}_1,rmse_test_KernelRidge'>_idw_{'omega': 0.1}_1,rmse_val_KernelRidge'>_idw_{'omega': 0.1}_1,sample_sel_KernelRidge'>_idw_{'omega': 0.1}_1,rmse_full_KernelRidge'>_idw_{'omega': 0.1}_1,"rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_1","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_1","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_1","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.5}_1","rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_1","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_1","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_1","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.1}_1","rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_1","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_1","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_1","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.01}_1","rmse_test_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_1","rmse_val_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_1","sample_sel_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_1","rmse_full_KernelRidge'>_idw_{'omega': 0.5, 'delta': 0.8}_1"
20,250.49284478435834,269.3824686272616,1055.0,85.95159560857674,250.49284478435834,269.3824686272616,1055.0,85.95159560857674,250.49284478435834,269.3824686272616,1055.0,85.95159560857674,250.49284478435834,269.3824686272616,1055.0,85.95159560857674,250.49284478435834,269.3824686272616,1055.0,85.95159560857674,250.49284478435834,269.3824686272616,1055.0,85.95159560857674,250.49284478435834,269.3824686272616,1055.0,85.95159560857674,159.9096386504199,153.581981493874,1010.0,89.93973921268605,159.9096386504199,153.581981493874,1010.0,89.93973921268605,159.9096386504199,153.581981493874,1010.0,89.93973921268605,159.9096386504199,153.581981493874,1010.0,89.93973921268605,159.9096386504199,153.581981493874,1010.0,89.93973921268605,159.9096386504199,153.581981493874,1010.0,89.93973921268605,159.9096386504199,153.581981493874,1010.0,89.93973921268605
21,249.01458382503463,265.8980897738753,365.0,85.95159560857674,249.01458382503463,265.8980897738753,365.0,85.95159560857674,249.01458382503463,265.8980897738753,365.0,85.95159560857674,249.01458382503463,265.8980897738753,365.0,85.95159560857674,249.01458382503463,265.8980897738753,365.0,85.95159560857674,249.01458382503463,265.8980897738753,365.0,85.95159560857674,249.01458382503463,265.8980897738753,365.0,85.95159560857674,163.6114307032622,160.29897352582495,1270.0,89.93973921268605,163.6114307032622,160.29897352582495,1270.0,89.93973921268605,163.6114307032622,160.29897352582495,1270.0,89.93973921268605,163.6114307032622,160.29897352582495,1270.0,89.93973921268605,163.6114307032622,160.29897352582495,1270.0,89.93973921268605,163.6114307032622,160.29897352582495,1270.0,89.93973921268605,163.6114307032622,160.29897352582495,1270.0,89.93973921268605
22,249.78681098788752,271.2935350914585,1085.0,85.95159560857674,249.78681098788752,271.2935350914585,1085.0,85.95159560857674,249.78681098788752,271.2935350914585,1085.0,85.95159560857674,249.78681098788752,271.2935350914585,1085.0,85.95159560857674,249.78681098788752,271.2935350914585,1085.0,85.95159560857674,249.78681098788752,271.2935350914585,1085.0,85.95159560857674,249.78681098788752,271.2935350914585,1085.0,85.95159560857674,162.82940443064018,159.53726047026743,920.0,89.93973921268605,162.82940443064018,159.53726047026743,920.0,89.93973921268605,162.82940443064018,159.53726047026743,920.0,89.93973921268605,162.82940443064018,159.53726047026743,920.0,89.93973921268605,162.82940443064018,159.53726047026743,920.0,89.93973921268605,162.82940443064018,159.53726047026743,920.0,89.93973921268605,162.82940443064018,159.53726047026743,920.0,89.93973921268605
23,247.51641191754183,272.51016557315705,437.0,85.95159560857674,247.51641191754183,272.51016557315705,437.0,85.95159560857674,247.51641191754183,272.51016557315705,437.0,85.95159560857674,247.51641191754183,272.51016557315705,437.0,85.95159560857674,247.51641191754183,272.51016557315705,437.0,85.95159560857674,247.51641191754183,272.51016557315705,437.0,85.95159560857674,247.51641191754183,272.51016557315705,437.0,85.95159560857674,162.80774653191827,161.88989450086774,326.0,89.93973921268605,162.80774653191827,161.88989450086774,326.0,89.93973921268605,162.80774653191827,161.88989450086774,326.0,89.93973921268605,162.80774653191827,161.88989450086774,326.0,89.93973921268605,162.80774653191827,161.88989450086774,326.0,89.93973921268605,162.80774653191827,161.88989450086774,326.0,89.93973921268605,162.80774653191827,161.88989450086774,326.0,89.93973921268605
24,241.91578450715028,263.2292670251204,42.0,85.95159560857674,241.91578450715028,263.2292670251204,42.0,85.95159560857674,241.91578450715028,263.2292670251204,42.0,85.95159560857674,241.91578450715028,263.2292670251204,42.0,85.95159560857674,241.91578450715028,263.2292670251204,42.0,85.95159560857674,241.91578450715028,263.2292670251204,42.0,85.95159560857674,241.91578450715028,263.2292670251204,42.0,85.95159560857674,164.43504563052855,162.3559447301417,401.0,89.93973921268605,164.43504563052855,162.3559447301417,401.0,89.93973921268605,164.43504563052855,162.3559447301417,401.0,89.93973921268605,164.43504563052855,162.3559447301417,401.0,89.93973921268605,164.43504563052855,162.3559447301417,401.0,89.93973921268605,164.43504563052855,162.3559447301417,401.0,89.93973921268605,164.43504563052855,162.3559447301417,401.0,89.93973921268605
25,236.61243693733266,258.0943448234033,1014.0,85.95159560857674,236.61243693733266,258.0943448234033,1014.0,85.95159560857674,236.61243693733266,258.0943448234033,1014.0,85.95159560857674,236.61243693733266,258.0943448234033,1014.0,85.95159560857674,236.61243693733266,258.0943448234033,1014.0,85.95159560857674,236.61243693733266,258.0943448234033,1014.0,85.95159560857674,236.61243693733266,258.0943448234033,1014.0,85.95159560857674,163.13754794768371,158.73754832699646,1266.0,89.93973921268605,163.13754794768371,158.73754832699646,1266.0,89.93973921268605,163.13754794768371,158.73754832699646,1266.0,89.93973921268605,163.13754794768371,158.73754832699646,1266.0,89.93973921268605,163.13754794768371,158.73754832699646,1266.0,89.93973921268605,163.13754794768371,158.73754832699646,1266.0,89.93973921268605,163.13754794768371,158.73754832699646,1266.0,89.93973921268605
26,234.57621525095078,255.02005758536137,1090.0,85.95159560857674,234.57621525095078,255.02005758536137,1090.0,85.95159560857674,234.57621525095078,255.02005758536137,1090.0,85.95159560857674,234.57621525095078,255.02005758536137,1090.0,85.95159560857674,234.57621525095078,255.02005758536137,1090.0,85.95159560857674,234.57621525095078,255.02005758536137,1090.0,85.95159560857674,234.57621525095078,255.02005758536137,1090.0,85.95159560857674,167.1951157514964,162.40171240386712,334.0,89.93973921268605,167.1951157514964,162.40171240386712,334.0,89.93973921268605,167.1951157514964,162.40171240386712,334.0,89.93973921268605,167.1951157514964,162.40171240386712,334.0,89.93973921268605,167.1951157514964,162.40171240386712,334.0,89.93973921268605,167.1951157514964,162.40171240386712,334.0,89.93973921268605,167.1951157514964,162.40171240386712,334.0,89.93973921268605
27,231.44397916523167,249.73418409436508,662.0,85.95159560857674,231.44397916523167,249.73418409436508,662.0,85.95159560857674,231.44397916523167,249.73418409436508,662.0,85.95159560857674,231.44397916523167,249.73418409436508,662.0,85.95159560857674,231.44397916523167,249.73418409436508,662.0,85.95159560857674,231.44397916523167,249.73418409436508,662.0,85.95159560857674,231.44397916523167,249.73418409436508,662.0,85.95159560857674,173.97448948153246,168.6160240814917,55.0,89.93973921268605,173.97448948153246,168.6160240814917,55.0,89.93973921268605,173.97448948153246,168.6160240814917,55.0,89.93973921268605,173.97448948153246,168.6160240814917,55.0,89.93973921268605,173.97448948153246,168.6160240814917,55.0,89.93973921268605,173.97448948153246,168.6160240814917,55.0,89.93973921268605,173.97448948153246,168.6160240814917,55.0,89.93973921268605
28,225.10971312593725,246.80963831790484,332.0,85.95159560857674,225.10971312593725,246.80963831790484,332.0,85.95159560857674,225.10971312593725,246.80963831790484,332.0,85.95159560857674,225.10971312593725,246.80963831790484,332.0,85.95159560857674,225.10971312593725,246.80963831790484,332.0,85.95159560857674,225.10971312593725,246.80963831790484,332.0,85.95159560857674,225.10971312593725,246.80963831790484,332.0,85.95159560857674,174.42279797776527,173.4357670756297,129.0,89.93973921268605,174.42279797776527,173.4357670756297,129.0,89.93973921268605,174.42279797776527,173.4357670756297,129.0,89.93973921268605,174.42279797776527,173.4357670756297,129.0,89.93973921268605,174.42279797776527,173.4357670756297,129.0,89.93973921268605,174.42279797776527,173.4357670756297,129.0,89.93973921268605,174.42279797776527,173.4357670756297,129.0,89.93973921268605
29,185.9753359025719,203.03903139118668,884.0,85.95159560857674,185.9753359025719,203.03903139118668,884.0,85.95159560857674,185.9753359025719,203.03903139118668,884.0,85.95159560857674,185.9753359025719,203.03903139118668,884.0,85.95159560857674,185.9753359025719,203.03903139118668,884.0,85.95159560857674,185.9753359025719,203.03903139118668,884.0,85.95159560857674,185.9753359025719,203.03903139118668,884.0,85.95159560857674,176.790949150375,169.89661996878903,1127.0,89.93973921268605,176.790949150375,169.89661996878903,1127.0,89.93973921268605,176.790949150375,169.89661996878903,1127.0,89.93973921268605,176.790949150375,169.89661996878903,1127.0,89.93973921268605,176.790949150375,169.89661996878903,1127.0,89.93973921268605,176.790949150375,169.89661996878903,1127.0,89.93973921268605,176.790949150375,169.89661996878903,1127.0,89.93973921268605
30,177.06148548326428,186.2900436540941,847.0,85.95159560857674,177.06148548326428,186.2900436540941,847.0,85.95159560857674,177.06148548326428,186.2900436540941,847.0,85.95159560857674,177.06148548326428,186.2900436540941,847.0,85.95159560857674,177.06148548326428,186.2900436540941,847.0,85.95159560857674,177.06148548326428,186.2900436540941,847.0,85.95159560857674,177.06148548326428,186.2900436540941,847.0,85.95159560857674,185.8693720314738,181.4608115893158,442.0,89.93973921268605,185.8693720314738,181.4608115893158,442.0,89.93973921268605,185.8693720314738,181.4608115893158,442.0,89.93973921268605,185.8693720314738,181.4608115893158,442.0,89.93973921268605,185.8693720314738,181.4608115893158,442.0,89.93973921268605,185.8693720314738,181.4608115893158,442.0,89.93973921268605,185.8693720314738,181.4608115893158,442.0,89.93973921268605
31,176.77746729348144,184.73023869230855,91.0,85.95159560857674,176.77746729348144,184.73023869230855,91.0,85.95159560857674,176.77746729348144,184.73023869230855,91.0,85.95159560857674,176.77746729348144,184.73023869230855,91.0,85.95159560857674,176.77746729348144,184.73023869230855,91.0,85.95159560857674,176.77746729348144,184.73023869230855,91.0,85.95159560857674,176.77746729348144,184.73023869230855,91.0,85.95159560857674,185.68750624676358,181.1363940597042,143.0,89.93973921268605,185.68750624676358,181.1363940597042,143.0,89.93973921268605,185.68750624676358,181.1363940597042,143.0,89.93973921268605,185.68750624676358,181.1363940597042,143.0,89.93973921268605,185.68750624676358,181.1363940597042,143.0,89.93973921268605,185.68750624676358,181.1363940597042,143.0,89.93973921268605,185.68750624676358,181.1363940597042,143.0,89.93973921268605
32,176.39667262190812,187.20920602818475,763.0,85.95159560857674,176.39667262190812,187.20920602818475,763.0,85.95159560857674,176.39667262190812,187.20920602818475,763.0,85.95159560857674,176.39667262190812,187.20920602818475,763.0,85.95159560857674,176.39667262190812,187.20920602818475,763.0,85.95159560857674,176.39667262190812,187.20920602818475,763.0,85.95159560857674,176.39667262190812,187.20920602818475,763.0,85.95159560857674,185.17935991316165,180.25757135993967,954.0,89.93973921268605,185.17935991316165,180.25757135993967,954.0,89.93973921268605,185.17935991316165,180.25757135993967,954.0,89.93973921268605,185.17935991316165,180.25757135993967,954.0,89.93973921268605,185.17935991316165,180.25757135993967,954.0,89.93973921268605,185.17935991316165,180.25757135993967,954.0,89.93973921268605,185.17935991316165,180.25757135993967,954.0,89.93973921268605
33,182.65652845764438,192.06997382311133,1270.0,85.95159560857674,182.65652845764438,192.06997382311133,1270.0,85.95159560857674,182.65652845764438,192.06997382311133,1270.0,85.95159560857674,182.65652845764438,192.06997382311133,1270.0,85.95159560857674,182.65652845764438,192.06997382311133,1270.0,85.95159560857674,182.65652845764438,192.06997382311133,1270.0,85.95159560857674,182.65652845764438,192.06997382311133,1270.0,85.95159560857674,192.90211757593832,184.70259578713805,1083.0,89.93973921268605,192.90211757593832,184.70259578713805,1083.0,89.93973921268605,192.90211757593832,184.70259578713805,1083.0,89.93973921268605,192.90211757593832,184.70259578713805,1083.0,89.93973921268605,192.90211757593832,184.70259578713805,1083.0,89.93973921268605,192.90211757593832,184.70259578713805,1083.0,89.93973921268605,192.90211757593832,184.70259578713805,1083.0,89.93973921268605
34,178.37168651541973,187.79847244606358,244.0,85.95159560857674,178.37168651541973,187.79847244606358,244.0,85.95159560857674,178.37168651541973,187.79847244606358,244.0,85.95159560857674,178.37168651541973,187.79847244606358,244.0,85.95159560857674,178.37168651541973,187.79847244606358,244.0,85.95159560857674,178.37168651541973,187.79847244606358,244.0,85.95159560857674,178.37168651541973,187.79847244606358,244.0,85.95159560857674,189.2131196152022,180.73716174894153,53.0,89.93973921268605,189.2131196152022,180.73716174894153,53.0,89.93973921268605,189.2131196152022,180.73716174894153,53.0,89.93973921268605,189.2131196152022,180.73716174894153,53.0,89.93973921268605,189.2131196152022,180.73716174894153,53.0,89.93973921268605,189.2131196152022,180.73716174894153,53.0,89.93973921268605,189.2131196152022,180.73716174894153,53.0,89.93973921268605
35,178.18542345536025,184.40574898940864,827.0,85.95159560857674,178.18542345536025,184.40574898940864,827.0,85.95159560857674,178.18542345536025,184.40574898940864,827.0,85.95159560857674,178.18542345536025,184.40574898940864,827.0,85.95159560857674,178.18542345536025,184.40574898940864,827.0,85.95159560857674,178.18542345536025,184.40574898940864,827.0,85.95159560857674,178.18542345536025,184.40574898940864,827.0,85.95159560857674,199.9316185410051,198.4199591736162,162.0,89.93973921268605,199.9316185410051,198.4199591736162,162.0,89.93973921268605,199.9316185410051,198.4199591736162,162.0,89.93973921268605,199.9316185410051,198.4199591736162,162.0,89.93973921268605,199.9316185410051,198.4199591736162,162.0,89.93973921268605,199.9316185410051,198.4199591736162,162.0,89.93973921268605,199.9316185410051,198.4199591736162,162.0,89.93973921268605
36,189.17308953327154,191.5454849657494,1045.0,85.95159560857674,189.17308953327154,191.5454849657494,1045.0,85.95159560857674,189.17308953327154,191.5454849657494,1045.0,85.95159560857674,189.17308953327154,191.5454849657494,1045.0,85.95159560857674,189.17308953327154,191.5454849657494,1045.0,85.95159560857674,189.17308953327154,191.5454849657494,1045.0,85.95159560857674,189.17308953327154,191.5454849657494,1045.0,85.95159560857674,198.5212613653922,202.16826868439176,437.0,89.93973921268605,198.5212613653922,202.16826868439176,437.0,89.93973921268605,198.5212613653922,202.16826868439176,437.0,89.93973921268605,198.5212613653922,202.16826868439176,437.0,89.93973921268605,198.5212613653922,202.16826868439176,437.0,89.93973921268605,198.5212613653922,202.16826868439176,437.0,89.93973921268605,198.5212613653922,202.16826868439176,437.0,89.93973921268605
37,204.39288820592373,200.52952348704915,357.0,85.95159560857674,204.39288820592373,200.52952348704915,357.0,85.95159560857674,204.39288820592373,200.52952348704915,357.0,85.95159560857674,204.39288820592373,200.52952348704915,357.0,85.95159560857674,204.39288820592373,200.52952348704915,357.0,85.95159560857674,204.39288820592373,200.52952348704915,357.0,85.95159560857674,204.39288820592373,200.52952348704915,357.0,85.95159560857674,206.52940733214805,215.822517004121,959.0,89.93973921268605,206.52940733214805,215.822517004121,959.0,89.93973921268605,206.52940733214805,215.822517004121,959.0,89.93973921268605,206.52940733214805,215.822517004121,959.0,89.93973921268605,206.52940733214805,215.822517004121,959.0,89.93973921268605,206.52940733214805,215.822517004121,959.0,89.93973921268605,206.52940733214805,215.822517004121,959.0,89.93973921268605
38,203.74063460220896,199.4547341532044,246.0,85.95159560857674,203.74063460220896,199.4547341532044,246.0,85.95159560857674,203.74063460220896,199.4547341532044,246.0,85.95159560857674,203.74063460220896,199.4547341532044,246.0,85.95159560857674,203.74063460220896,199.4547341532044,246.0,85.95159560857674,203.74063460220896,199.4547341532044,246.0,85.95159560857674,203.74063460220896,199.4547341532044,246.0,85.95159560857674,201.38594164080322,219.1095436924681,107.0,89.93973921268605,201.38594164080322,219.1095436924681,107.0,89.93973921268605,201.38594164080322,219.1095436924681,107.0,89.93973921268605,201.38594164080322,219.1095436924681,107.0,89.93973921268605,201.38594164080322,219.1095436924681,107.0,89.93973921268605,201.38594164080322,219.1095436924681,107.0,89.93973921268605,201.38594164080322,219.1095436924681,107.0,89.93973921268605
39,203.63830078308408,199.35177262948724,292.0,85.95159560857674,203.63830078308408,199.35177262948724,292.0,85.95159560857674,203.63830078308408,199.35177262948724,292.0,85.95159560857674,203.63830078308408,199.35177262948724,292.0,85.95159560857674,203.63830078308408,199.35177262948724,292.0,85.95159560857674,203.63830078308408,199.35177262948724,292.0,85.95159560857674,203.63830078308408,199.35177262948724,292.0,85.95159560857674,198.17631556294842,214.01394120134304,226.0,89.93973921268605,198.17631556294842,214.01394120134304,226.0,89.93973921268605,198.17631556294842,214.01394120134304,226.0,89.93973921268605,198.17631556294842,214.01394120134304,226.0,89.93973921268605,198.17631556294842,214.01394120134304,226.0,89.93973921268605,198.17631556294842,214.01394120134304,226.0,89.93973921268605,198.17631556294842,214.01394120134304,226.0,89.93973921268605
40,206.1371157383316,202.2384096501979,53.0,85.95159560857674,206.1371157383316,202.2384096501979,53.0,85.95159560857674,206.1371157383316,202.2384096501979,53.0,85.95159560857674,206.1371157383316,202.2384096501979,53.0,85.95159560857674,206.1371157383316,202.2384096501979,53.0,85.95159560857674,206.1371157383316,202.2384096501979,53.0,85.95159560857674,206.1371157383316,202.2384096501979,53.0,85.95159560857674,195.2726086701422,212.44640759128131,164.0,89.93973921268605,195.2726086701422,212.44640759128131,164.0,89.93973921268605,195.2726086701422,212.44640759128131,164.0,89.93973921268605,195.2726086701422,212.44640759128131,164.0,89.93973921268605,195.2726086701422,212.44640759128131,164.0,89.93973921268605,195.2726086701422,212.44640759128131,164.0,89.93973921268605,195.2726086701422,212.44640759128131,164.0,89.93973921268605
41,202.64580779198332,196.80184982371443,1004.0,85.95159560857674,202.64580779198332,196.80184982371443,1004.0,85.95159560857674,202.64580779198332,196.80184982371443,1004.0,85.95159560857674,202.64580779198332,196.80184982371443,1004.0,85.95159560857674,202.64580779198332,196.80184982371443,1004.0,85.95159560857674,202.64580779198332,196.80184982371443,1004.0,85.95159560857674,202.64580779198332,196.80184982371443,1004.0,85.95159560857674,200.57663696642135,217.27218358659462,852.0,89.93973921268605,200.57663696642135,217.27218358659462,852.0,89.93973921268605,200.57663696642135,217.27218358659462,852.0,89.93973921268605,200.57663696642135,217.27218358659462,852.0,89.93973921268605,200.57663696642135,217.27218358659462,852.0,89.93973921268605,200.57663696642135,217.27218358659462,852.0,89.93973921268605,200.57663696642135,217.27218358659462,852.0,89.93973921268605
42,201.0738322471797,197.134299267294,749.0,85.95159560857674,201.0738322471797,197.134299267294,749.0,85.95159560857674,201.0738322471797,197.134299267294,749.0,85.95159560857674,201.0738322471797,197.134299267294,749.0,85.95159560857674,201.0738322471797,197.134299267294,749.0,85.95159560857674,201.0738322471797,197.134299267294,749.0,85.95159560857674,201.0738322471797,197.134299267294,749.0,85.95159560857674,179.2458643488788,197.69040460585333,419.0,89.93973921268605,179.2458643488788,197.69040460585333,419.0,89.93973921268605,179.2458643488788,197.69040460585333,419.0,89.93973921268605,179.2458643488788,197.69040460585333,419.0,89.93973921268605,179.2458643488788,197.69040460585333,419.0,89.93973921268605,179.2458643488788,197.69040460585333,419.0,89.93973921268605,179.2458643488788,197.69040460585333,419.0,89.93973921268605
43,200.92812963628714,196.63906255274898,1141.0,85.95159560857674,200.92812963628714,196.63906255274898,1141.0,85.95159560857674,200.92812963628714,196.63906255274898,1141.0,85.95159560857674,200.92812963628714,196.63906255274898,1141.0,85.95159560857674,200.92812963628714,196.63906255274898,1141.0,85.95159560857674,200.92812963628714,196.63906255274898,1141.0,85.95159560857674,200.92812963628714,196.63906255274898,1141.0,85.95159560857674,170.32740744073035,180.40178605090836,258.0,89.93973921268605,170.32740744073035,180.40178605090836,258.0,89.93973921268605,170.32740744073035,180.40178605090836,258.0,89.93973921268605,170.32740744073035,180.40178605090836,258.0,89.93973921268605,170.32740744073035,180.40178605090836,258.0,89.93973921268605,170.32740744073035,180.40178605090836,258.0,89.93973921268605,170.32740744073035,180.40178605090836,258.0,89.93973921268605
44,193.64825382344813,208.76829151585554,787.0,85.95159560857674,193.64825382344813,208.76829151585554,787.0,85.95159560857674,193.64825382344813,208.76829151585554,787.0,85.95159560857674,193.64825382344813,208.76829151585554,787.0,85.95159560857674,193.64825382344813,208.76829151585554,787.0,85.95159560857674,193.64825382344813,208.76829151585554,787.0,85.95159560857674,193.64825382344813,208.76829151585554,787.0,85.95159560857674,172.68879898174,180.451965555974,1269.0,89.93973921268605,172.68879898174,180.451965555974,1269.0,89.93973921268605,172.68879898174,180.451965555974,1269.0,89.93973921268605,172.68879898174,180.451965555974,1269.0,89.93973921268605,172.68879898174,180.451965555974,1269.0,89.93973921268605,172.68879898174,180.451965555974,1269.0,89.93973921268605,172.68879898174,180.451965555974,1269.0,89.93973921268605
45,194.75274643224887,210.21337122733303,1178.0,85.95159560857674,194.75274643224887,210.21337122733303,1178.0,85.95159560857674,194.75274643224887,210.21337122733303,1178.0,85.95159560857674,194.75274643224887,210.21337122733303,1178.0,85.95159560857674,194.75274643224887,210.21337122733303,1178.0,85.95159560857674,194.75274643224887,210.21337122733303,1178.0,85.95159560857674,194.75274643224887,210.21337122733303,1178.0,85.95159560857674,166.25502373330625,175.3658884477343,303.0,89.93973921268605,166.25502373330625,175.3658884477343,303.0,89.93973921268605,166.25502373330625,175.3658884477343,303.0,89.93973921268605,166.25502373330625,175.3658884477343,303.0,89.93973921268605,166.25502373330625,175.3658884477343,303.0,89.93973921268605,166.25502373330625,175.3658884477343,303.0,89.93973921268605,166.25502373330625,175.3658884477343,303.0,89.93973921268605
46,190.40910064387293,204.17940473649784,674.0,85.95159560857674,190.40910064387293,204.17940473649784,674.0,85.95159560857674,190.40910064387293,204.17940473649784,674.0,85.95159560857674,190.40910064387293,204.17940473649784,674.0,85.95159560857674,190.40910064387293,204.17940473649784,674.0,85.95159560857674,190.40910064387293,204.17940473649784,674.0,85.95159560857674,190.40910064387293,204.17940473649784,674.0,85.95159560857674,165.25757081837068,174.1457383193356,1090.0,89.93973921268605,165.25757081837068,174.1457383193356,1090.0,89.93973921268605,165.25757081837068,174.1457383193356,1090.0,89.93973921268605,165.25757081837068,174.1457383193356,1090.0,89.93973921268605,165.25757081837068,174.1457383193356,1090.0,89.93973921268605,165.25757081837068,174.1457383193356,1090.0,89.93973921268605,165.25757081837068,174.1457383193356,1090.0,89.93973921268605
47,191.68655494420685,206.62743667955917,1048.0,85.95159560857674,191.68655494420685,206.62743667955917,1048.0,85.95159560857674,191.68655494420685,206.62743667955917,1048.0,85.95159560857674,191.68655494420685,206.62743667955917,1048.0,85.95159560857674,191.68655494420685,206.62743667955917,1048.0,85.95159560857674,191.68655494420685,206.62743667955917,1048.0,85.95159560857674,191.68655494420685,206.62743667955917,1048.0,85.95159560857674,166.3945163130148,170.51135039744702,1081.0,89.93973921268605,166.3945163130148,170.51135039744702,1081.0,89.93973921268605,166.3945163130148,170.51135039744702,1081.0,89.93973921268605,166.3945163130148,170.51135039744702,1081.0,89.93973921268605,166.3945163130148,170.51135039744702,1081.0,89.93973921268605,166.3945163130148,170.51135039744702,1081.0,89.93973921268605,166.3945163130148,170.51135039744702,1081.0,89.93973921268605
48,186.73989185739438,201.676034435921,1041.0,85.95159560857674,186.73989185739438,201.676034435921,1041.0,85.95159560857674,186.73989185739438,201.676034435921,1041.0,85.95159560857674,186.73989185739438,201.676034435921,1041.0,85.95159560857674,186.73989185739438,201.676034435921,1041.0,85.95159560857674,186.73989185739438,201.676034435921,1041.0,85.95159560857674,186.73989185739438,201.676034435921,1041.0,85.95159560857674,168.81617956034802,173.9413106445212,723.0,89.93973921268605,168.81617956034802,173.9413106445212,723.0,89.93973921268605,168.81617956034802,173.9413106445212,723.0,89.93973921268605,168.81617956034802,173.9413106445212,723.0,89.93973921268605,168.81617956034802,173.9413106445212,723.0,89.93973921268605,168.81617956034802,173.9413106445212,723.0,89.93973921268605,168.81617956034802,173.9413106445212,723.0,89.93973921268605
49,188.03686496674598,202.9059549799667,1064.0,85.95159560857674,188.03686496674598,202.9059549799667,1064.0,85.95159560857674,188.03686496674598,202.9059549799667,1064.0,85.95159560857674,188.03686496674598,202.9059549799667,1064.0,85.95159560857674,188.03686496674598,202.9059549799667,1064.0,85.95159560857674,188.03686496674598,202.9059549799667,1064.0,85.95159560857674,188.03686496674598,202.9059549799667,1064.0,85.95159560857674,160.3998177972434,166.78727742097527,699.0,89.93973921268605,160.3998177972434,166.78727742097527,699.0,89.93973921268605,160.3998177972434,166.78727742097527,699.0,89.93973921268605,160.3998177972434,166.78727742097527,699.0,89.93973921268605,160.3998177972434,166.78727742097527,699.0,89.93973921268605,160.3998177972434,166.78727742097527,699.0,89.93973921268605,160.3998177972434,166.78727742097527,699.0,89.93973921268605
