,HistGradientBoostingRegressor_train,HistGradientBoostingRegressor_test,HistGradientBoostingRegressor_val,KernelRidge_train,KernelRidge_test,KernelRidge_val,PLSRegression_train,PLSRegression_test,PLSRegression_val,RandomForestRegressor_train,RandomForestRegressor_test,RandomForestRegressor_val,XGBRegressor_train,XGBRegressor_test,XGBRegressor_val
2806,1.1589913761544945e-05,-0.00010047337088154862,4.937258635131503e-05,0.0009832613061387164,-0.002118965348682966,0.0010963425490521429,2.747587438909349e-05,-0.00020541729108188855,-1.3339832428094222e-05,0.00015976625845287584,0.00020456458849554826,-0.00014183325619500088,0.00027698278427124023,0.0004737317562103271,-2.855062484741211e-06
2804,4.8019542143162844e-05,0.00014468235581085453,0.00016725601884538533,0.00039820773740243396,0.0005777638382887251,-0.00024795481842119214,-2.5252702873679313e-06,-1.6289315106210455e-05,9.813233929845122e-06,0.00011200896199785593,-0.00019233854573312835,0.00014589646582834347,0.00011632442474365234,-0.0001376807689666748,0.0003350973129272461
2802,0.00015334773055346583,7.567443204125057e-05,-0.0003483613901414495,0.0024719160888607705,0.0012927449899823972,-0.000921792478475214,3.696235810519699e-05,-2.8864386593552284e-06,-5.92298567785754e-05,0.0003760326904205247,0.00014106980192640783,0.00048649315810431746,0.0007461309432983398,0.0013009607791900635,0.0011362969875335694
2800,1.9838360535751053e-05,-6.216415977318146e-05,-0.0001070855255158265,0.0001272167537279878,0.0007849296664474758,0.001430401953789917,6.159469616284774e-05,-7.302516006673088e-05,-9.868113478851414e-05,0.001061145670197583,0.0008228895253311608,0.00030519405017256365,7.140040397644044e-05,5.666017532348633e-05,-0.0006170868873596191
1771,0.001218905957802574,0.003355456449067895,0.004164893419906268,0.010582152464528672,0.01985841471052412,0.007532456364238982,0.001820072216368629,-0.0024243442878707057,0.004314144370064221,0.002572767077543103,0.000786356469431404,0.0018229603050348708,0.00208897590637207,0.002318960428237915,0.0038980185985565186
1769,0.014746755529927037,0.011726790490998607,0.0213549678851798,0.0014292294651319648,0.003820148699117365,-0.0002905030680489196,0.0014438564326391123,-0.002322538640930827,0.003694667797237683,0.007579049483936584,0.007197108750793024,0.008022476500168563,0.004012233018875122,0.002404940128326416,0.007788562774658203
1767,0.009394679857476962,0.008388827862302495,0.00922577161596011,0.0005064207431434653,0.0009332769010618081,-0.0004924782557387153,0.000929093815585802,-0.0018103014213426416,0.0025406424190972388,0.009221201824385118,0.006460310092667665,0.007888864792674954,0.006761801242828369,0.006949871778488159,0.0012615084648132323
1765,3.862442941957589e-05,2.1226739844870667e-05,0.00030407042661267925,0.002688709207998441,0.0019346897018549746,0.000518454964527737,0.0004996762883080041,0.00019023249445435653,0.0010032018706601863,0.004049523210249961,0.0038593196910305604,0.0030979455234108055,0.00042065978050231934,-0.00038655996322631834,7.424354553222656e-05
1763,0.0006041758079164516,0.002463329564164041,0.0004241815808357141,0.018187536364062874,0.009792311653635,0.014276353180565082,0.000564161167236199,0.0027356817932005393,0.00023028973825367505,0.0035483592795839125,0.0029440073666098577,0.0034306621376799075,0.00021597743034362793,0.0007234573364257813,-0.00013442039489746093
1761,0.00021301021402717613,0.0008234553918906595,0.0012895734952263816,0.04130713910913727,0.026709956376217193,0.03760071721039156,0.0007230353481848418,0.003932447245613246,0.00036536439111443106,0.0072103858266833075,0.0057415231258663765,0.0021365472393951148,0.0005756616592407227,0.000934833288192749,0.0021533191204071043
1759,2.452643485562067e-05,3.593606742939848e-05,-6.375070044033482e-05,0.037368286213826575,0.02528418610297135,0.03398753124891568,0.00035001500406207643,0.002538476175347104,0.0007507669575753551,0.002746545264089928,0.0039179387084246845,0.001978584473964362,8.16047191619873e-05,-0.00034509897232055665,-0.00010607242584228515
1757,0.0002698048870870107,0.0016749903836188128,0.0005547940314895028,0.028401378655052444,0.02503717429996455,0.023648254582730677,-0.0004469310515822555,-0.00012074190907866989,0.0005536363628333097,0.0033130713686261746,0.002283130345752693,0.0013491739858282337,0.0005730390548706055,-6.05165958404541e-05,0.0003162503242492676
1755,0.00015961274665685644,0.00047258023729659373,0.0008314838076010633,0.012779924680469224,0.018325623303817585,0.009190266490190923,-0.000600136303823584,-0.0011119613129126904,0.00015086854384743775,0.0018210749586211495,0.0015477398040220636,0.001602634944475667,0.00019051432609558107,3.437995910644531e-05,0.00020635724067687988
1753,0.00023803661583312596,0.0008151824063105217,-5.687485954644078e-05,0.007492892379955452,0.016013868281591615,0.0054606337417490766,-5.81606007141744e-06,-1.2293871056390238e-05,-8.681950066313781e-07,0.0035010490001139093,0.002315510580235669,0.0015306382783077832,0.0006270229816436768,0.0005946755409240723,-0.00012028217315673828
1751,4.2500144800738934e-05,0.00020141217764702013,0.0002470609637321153,0.004737382036898963,0.011605292613138163,0.003911175147124813,0.0007665707398006538,0.0017124082322060642,0.0003291733326517998,0.00037675042331338784,-0.0002630386430003795,0.0003536887571811365,9.062886238098145e-05,0.0004109501838684082,0.0005719482898712159
1749,0.00012340802107262404,0.0003960763108808663,0.0005625225703857706,0.0032298833617254606,0.006874038048013442,0.002555590967724275,0.0015672462562152044,0.0034345343441218755,0.0010638006090701758,0.0008842829546637732,0.0007296119262416468,-0.00023490642254495598,0.0001375138759613037,0.0006214916706085205,-1.3113021850585939e-07
1747,9.641548463352745e-05,0.0008557806777263255,6.70441998026905e-05,0.011843228959986274,0.014481316213663154,0.01043583438742618,0.0029952974827293865,0.004586534653019991,0.002793743477924804,0.003535596749819192,0.0018761292831651287,0.00171761389962779,0.0002864658832550049,0.0002578914165496826,-0.0004546940326690674
1745,0.00042040517174788403,0.0014507863795235054,0.0010357506061760779,0.05009158713610914,0.04020234697133527,0.041480680938781544,0.0039169358492520566,0.002768370191290126,0.003610787774029922,0.003693186818742622,0.0042824062800758235,0.004169192496004448,0.0021098554134368896,0.003062605857849121,0.004017406702041626
1744,0.006100848258416369,0.005668848294412543,0.009838958791417819,0.039585108049779785,0.025133123935108182,0.03038923403644057,0.0034169621627075262,0.0005273929689589396,0.0022582757858976123,0.004316464810394683,0.004736282572299422,0.004082191281846892,0.007170462608337402,0.010836362838745117,0.010001784563064576
1742,0.004447826555596501,0.0030471770059428914,0.0035916245190150686,0.018681107605677094,0.010407470653865802,0.014116198711162774,0.0027482347192918756,-0.0004297347615929148,0.0011994495927931225,0.003885683887036451,0.0049699451810703895,0.004074700620238347,0.002945667505264282,0.004491126537322998,0.0037692487239837646
1740,0.0017704418650685394,0.0033737541874559796,0.002765828489020439,0.01694104671795631,0.011325130321180588,0.013398000173837498,0.0015995563040088535,-0.0007326571192865505,0.0002833865325283402,0.011185271276323095,0.0070575090974903,0.008946833631823348,0.0038302838802337646,0.008427900075912476,0.00472787618637085
1738,0.000349140574907969,0.0012405025648374091,0.0019345911156400275,0.021565532611605154,0.020250530525362343,0.017936539152915144,0.0006684298071605643,-0.00013220882176401272,-0.0003145913532703215,0.004093232904846355,0.0031303300847691285,0.005377120631677457,0.0023568034172058105,0.004771071672439575,0.008055901527404786
1736,0.0009223276281642879,0.0027918400030900515,0.004215563089010587,0.0062911352499208425,0.0074062966459237265,0.004786504676062131,0.0003383814872736313,0.0005770277614799868,-0.0004873166254793948,0.0034424419549450302,0.0028800024865420436,0.0028186725646466514,6.43610954284668e-05,3.068447113037109e-05,0.0004194438457489014
1734,0.00024181231668380932,0.0012407432892051374,0.0009759836707377012,0.0005490534269772307,-7.946588314532433e-05,0.0003697937982972244,0.0003619466600643495,0.0009854825426409918,-0.0003905678022529613,0.002554449514988921,0.0010065142487975965,0.002752980791924875,0.0009023904800415039,0.0024782657623291016,0.0014327466487884521
1732,0.0003202241450889987,0.003040772621391419,0.0017204177238161367,0.0023915985277834562,0.003122062989721108,0.0018013131486366296,0.0006989369390218214,0.0009063711158907139,0.0005240077078639716,0.0026266490279142187,0.0038445269383747594,0.0018465696043066027,0.0016685128211975098,0.004646432399749756,0.003071969747543335
1730,8.004029280426206e-05,0.00035259880999019,0.000374739480024322,0.02498248984247854,0.02032332115507718,0.026619883927753208,0.0017963572896739777,-0.0008876741592947935,0.0039361016547942995,0.0027990505144944054,0.0012928832603135044,0.00028925924665963444,0.0010134041309356689,0.0012321889400482178,0.0039916932582855225
1728,0.00010559708920129251,0.0005243847255190559,0.0004615535246015323,0.04469878516575365,0.03424989029984119,0.05175742675891892,0.0029125565707878607,-0.0035066102398605527,0.00856680512594502,0.004367358780625952,0.0038851012812762377,0.0016822274843037554,9.313225746154785e-05,6.0617923736572266e-05,0.0003014087677001953
1726,2.0883244190339488e-05,0.00029048970583654964,0.0001357050944506666,0.03324345226718441,0.021208605512957567,0.04324540943188855,0.0025696662934670657,-0.005145559660024957,0.01071557089523929,0.00772379831509723,0.007952554757846153,0.009276933944442945,0.00020387768745422363,0.0004912137985229493,-8.451938629150391e-06
1724,0.006308156287235534,0.006623561294909974,0.012477086318611209,0.020550801110011795,0.008038871463851927,0.028780224263774013,0.0009412145269503735,-0.006394246103640899,0.008707128204114067,0.01035442344558134,0.004752742126164666,0.010145696769444889,0.004925054311752319,0.010567092895507812,0.007784569263458252
1722,0.0005200511016784426,0.002158748870016991,0.000618983709870935,0.008277364776099517,-0.0001544457817762579,0.012114526746511367,-0.000586605104787341,-0.005146061684255609,0.0037882896061358306,0.006992365533222267,0.006731976417100149,0.006791097449345284,0.002990758419036865,0.0031451642513275146,0.006688660383224488
1720,0.00016858019669373502,5.510183705126348e-06,0.0011764925018803107,0.007025011448314911,0.004419659241374463,0.008693401014156754,-0.0005593799793794374,-0.0012721362296354566,0.000711286073575601,0.0029410648312894194,0.0011911948814921857,0.0022261567003757587,0.0008909285068511962,-0.00020979642868041993,-0.0005930662155151367
1718,0.0001269428826570662,0.0002344895056681895,0.0005192535134653342,0.01674070520061245,0.020954227357276034,0.018339419554307033,6.223428659638542e-05,0.0012347858510651454,0.0004556208572587761,0.002384618355884394,0.0016709347404813223,0.003630748417693885,0.00011653900146484375,6.159543991088868e-05,5.310773849487305e-05
1717,4.412390776910024e-05,0.00025532486056346616,4.359490001550892e-05,0.0022575625314126156,0.003956715035182123,0.003111153801099853,0.000324478439046183,0.0015326664763219088,0.0007855440693072425,0.0022156554194229907,0.0005753705478974358,0.0016322244779082284,0.00034647583961486814,0.00044178366661071775,0.0011970877647399902
1715,4.166128513028999e-05,-1.3023729670080808e-05,0.0004535465408022521,0.0007225799950974499,1.3641535973385466e-05,-0.00013262465916308308,0.00043945829864362463,0.0008454695953552082,0.001038332728971758,0.0016784227393793927,0.0003436789818371588,0.0012327758836841673,0.00016083717346191407,-0.0010326087474822998,-7.495880126953124e-05
1713,0.001573445504099391,0.0023363585275964715,0.0006011869456345242,0.0022244582786575704,0.0011708115307972,0.004005288858909462,0.0007451830713809615,3.840050022564378e-05,0.0015890309459902553,0.0015024347529806082,0.0011609882855901255,0.002040566136138644,0.002314639091491699,0.0004505634307861328,0.004014843702316284
1711,0.0015536671933080836,0.00037837397472482157,0.004550736411013645,0.003029492866604555,-0.0024778756350583354,0.006082184261483858,0.0012019764035719692,-0.0008215214641420721,0.0025905511348378375,0.002419464649249037,0.0008221132947388799,0.00296485020757038,0.001882946491241455,0.0010890185832977295,0.002423691749572754
1709,0.00012466918490287027,0.00034208236431746417,1.012591097879767e-05,0.00437583040443057,-0.0040614154248475145,0.008787762735154692,0.001279750383865963,-0.0007899434072149325,0.0028346544793725116,0.0018014371173573408,0.001107296107249378,0.002184213936199053,0.0006894648075103759,0.0008036196231842041,0.0009611248970031738
1707,3.6193153012409327e-05,0.00018438020154024626,3.337765501560952e-05,0.028459862520256306,0.013446230940728087,0.042477508287435996,0.0005520318175425088,-4.3406597196282705e-05,0.001145227269023019,0.0007784659618129131,-4.7840887834993406e-05,0.0006029284517257482,0.0001866161823272705,-0.0004185914993286133,-0.0006184101104736329
1705,7.085643716568946e-05,0.00037600638756916103,0.00041307255022806635,0.03182260001365374,0.0265626672526188,0.043876934595758546,-0.00047591367729898915,-0.0005525904750134037,-0.0007897180660371705,0.0006563469721756254,8.940280275717693e-05,0.0006476850917958799,0.000195997953414917,1.533627510070801e-05,0.00021923184394836425
1703,9.384223026907002e-05,0.0001359295091945878,0.0005317104633829395,0.005896056636460367,0.008150280184780955,0.008441582272139092,-0.0007932259444374367,-0.0026694037491750257,-0.0006384884545894253,0.0012400761175024866,0.0013932563651506858,0.0014501310489917873,4.031658172607422e-05,9.565949440002442e-05,0.00014259815216064454
1701,5.871246611330871e-05,0.00014350953516283348,7.572789713294892e-05,0.0010210449576623759,0.0014784056253828836,0.0008816188464702002,-0.0006799568087520247,-0.0030180266122372345,4.8501066438033645e-05,0.0016160647766715885,0.0012984309904541136,0.000793105898252111,3.4570693969726562e-06,-3.9196014404296876e-05,6.0838460922241214e-05
1699,0.0004638734857574489,0.0012981469919882249,0.003499362529296868,0.013752713582219123,0.025211980468291872,0.011519062552316616,-0.00022084792349521542,-0.0009063868014596577,9.090375157950747e-05,0.0017563720119454617,-0.00011018070638301181,0.001075108682102377,0.00036730170249938966,0.0003835499286651611,0.000813835859298706
1697,0.0002660781076532448,0.0010830494135281477,0.0009045544302491715,0.055371168901614864,0.0779086746285211,0.04364489006336318,0.00021440538810227894,0.0008101994352411768,-0.00023877872925190947,0.002799248509842456,0.001775525222614427,0.003687075188064992,9.096860885620117e-05,0.0001919269561767578,0.00017777085304260254
1695,7.228495287491255e-05,0.00015153527173785707,0.0012764923981969823,0.021949372098405962,0.03058779564581917,0.009321158112964568,-0.00015954524066863485,3.402618750160124e-05,-0.0007164398778245374,0.0028262116582115525,0.0020770600109103698,0.0018216914895550107,0.00022026896476745605,0.00020978450775146484,0.00012938976287841798
1693,4.411002805543296e-05,9.272697995986734e-05,-0.0002468757481487782,0.0012196205333127041,0.001724247297022985,-0.0005830229433963607,-0.00022429906469942918,-0.00020444741270523315,-0.0004703654979979377,0.0010673901967854337,0.00040767430041717124,0.001298727432651936,0.0001762986183166504,-0.00011410117149353027,0.00046777129173278806
1691,0.00013008918484710418,0.0007843036386923075,0.0003860099408266038,0.009904565377386553,0.013949260452540135,0.00047079008270124457,-8.299362901197372e-05,-7.310299179505986e-05,-0.0001612557373168677,0.002863729023520822,0.0014007827930043292,0.0028963879923811333,7.087588310241699e-05,0.0003665447235107422,1.195073127746582e-05
1690,8.371530616191336e-06,-1.063048361041874e-05,-6.147523795867471e-05,0.011007954491185112,0.01471410681902018,0.0009180099421479349,-2.8166499157644686e-05,-2.5142985979331733e-05,-5.136790908329969e-05,0.0008640640472266315,-3.344639616572609e-05,0.00035962823521537015,0.0004719197750091553,0.0003171622753143311,0.00038213133811950686
1688,7.118130240651999e-05,0.0002599868752607204,0.0001944412727310274,0.0011093784418721108,0.00048036987770633255,0.0016839605370669419,0.00045441195127350343,0.00035152838239143057,0.000713332216125917,0.0006982592188725211,-0.0002990733502854281,0.0006379409156188398,3.1387805938720704e-05,0.00010344386100769043,-0.00013905763626098633
1686,1.6577017034180575e-05,-1.9546891504185206e-06,-5.01106407105878e-06,0.00041473707879228214,0.0002074211817631233,0.0003557339208208221,0.0011641544894269718,0.00027783433883711296,0.0017023005578367333,0.0020313833745145725,0.000669580858323282,0.002987320201968624,0.00012254714965820312,-6.750822067260742e-05,-0.000367969274520874
1684,4.7280188502230035e-05,0.0004738795793096662,-3.585410179831605e-05,0.002688829599850895,0.003974895297108494,0.001517763890702617,0.0013122830443719757,-0.0005323773544512634,0.00200571889480452,0.001652704217547607,0.0012197893274017214,0.0012545587872341058,0.0006826996803283691,-0.0008965551853179932,0.003924703598022461
1682,9.942415262907956e-05,6.74747362579442e-05,-0.0008058796774278232,0.0019666307459637045,0.0021531425189844746,0.0009714663395852142,0.0010811316351675092,-0.0005189576311574351,0.0015586931634304247,0.0015296154266941976,0.00020945783280111873,0.0008810190142583329,0.00029573440551757815,0.00036745071411132814,0.0001253843307495117
1680,9.04578794935107e-05,4.714619911738716e-06,0.0004497991525453715,0.002527046527092125,0.0019005315529628142,0.0018080033102174208,0.0010157258295011462,1.1335670762446792e-05,0.001315583627496908,0.0016794592364832717,0.0018860626119816648,0.0010579119172576478,0.000172656774520874,0.0004392862319946289,2.6404857635498045e-06
1678,0.00032834504457806,-7.860477919752196e-05,0.0004404714417069355,0.0013756639830968642,0.0007772723908726298,0.0013370040194794596,0.0007396696369654121,0.00047967220081108765,0.0008985434787328828,0.0007904431768794961,0.0012081714702720792,-2.8910354767264225e-06,0.000755375623703003,0.0022744178771972657,0.001166445016860962
1676,2.9233768744862942e-05,0.00012985275749546332,0.00024181349813340303,0.0005242899052292805,1.970031790855531e-05,0.0007712216436079999,0.00045387392231887035,0.0012489155027598064,0.00033732715531441525,0.0020962778776122738,-0.00017896886569710447,-3.2686843835672e-05,0.0003976702690124512,0.0008410036563873291,0.0010945796966552734
1674,3.9134258760264994e-05,8.939666197951279e-05,0.00016235290354646992,0.00015327138418278486,-0.00012846024959146664,0.0002570047244454754,0.0003789161725106682,0.0020217985427451457,0.00038751262637282125,0.0003973148632623102,0.0005969552905713216,-1.3044082211022267e-05,0.0002875983715057373,-0.0001928389072418213,0.0002085268497467041
1672,2.21297611059601e-05,0.00016534221964396024,2.348908170836106e-05,0.00017760923242305938,0.00022757221151871178,-0.0001068811738282438,0.0004305605559285608,0.0015262632973605417,0.0015857688645861457,0.0006639175608628922,0.00028173129488086036,0.00016668543458935313,7.492303848266602e-05,-0.00022178292274475098,0.00023937821388244628
1670,1.7262229670511608e-05,-0.0002912604079514769,-6.227194661866387e-05,0.0017262125144268392,0.004224991443773807,0.0008412633549852889,5.063873249028239e-05,-0.00045606627125103214,0.0021344367850283596,0.0030854926092536263,0.0023202372212892007,0.0028341497011138417,7.439255714416503e-05,0.00043610334396362307,0.000733727216720581
1668,0.000294637629000194,-0.0003775347809949037,0.0016604274818868502,0.0016562752128965186,0.004085961388975956,0.0010316277904731997,-0.00019579957170650085,-0.0005016997925098021,0.0007767680660043852,0.0008154908002780181,-0.0002425802181210135,0.0012430558469349374,0.0014065384864807128,0.0011122465133666993,0.0016130805015563965
1666,0.0004894981935178011,-0.0005854881591244143,0.0007575875286977895,0.0015871015078776974,0.0005044448153029623,0.0013599125780067278,3.832258568681191e-06,0.0003331319849242953,-9.710054914641164e-05,0.0004522441456230486,-0.0003566896133337383,0.0005440336003414648,0.0002140343189239502,-3.846883773803711e-05,0.00032343864440917967
1664,3.7414218014864e-05,-0.00010910756968904867,0.0002120389594030936,0.0005329613401546362,-0.0001261889761698276,-3.911764959334541e-05,-5.874133771325285e-05,-0.0004497468578206987,0.0001485465364445382,0.002051502774094982,0.0012290316731146111,0.0014263613881335014,0.00016109347343444823,0.0003736436367034912,0.00015037059783935548
1663,0.0001429507329195001,0.0007384994783525056,0.00014277731177149145,0.009690348535419025,0.00011172983595729713,0.011143288544155827,-0.00027127318624174944,-0.001735724614317935,0.0005382831814188194,0.0018166631407020906,-0.0008589109811774742,0.0009618243671294047,0.00013281106948852538,0.00031708478927612306,0.00019904375076293946
1661,9.010650264817954e-08,-1.1288761666339297e-06,-3.2667578397949094e-05,0.0016968818422049559,-0.0028637445057366206,0.0019706911749007737,-0.00020792157638878096,-0.0028119595428838682,0.0015059302078711534,0.00171364778420533,0.0004088800887172006,0.0014993000766929776,0.00012333989143371583,0.00015860795974731445,-0.0005433082580566407
1659,0.00016092701400356458,0.0003254401617408864,-0.00029877904941282284,0.005024999538189867,0.01278448188967365,0.0032557453574538985,-0.00018259293463001035,-0.002268335900487728,0.0014677378989340407,0.0011235723304373168,0.0001310834674383865,0.0005377020704934842,0.0001225590705871582,-0.00012204647064208984,0.0004141867160797119
1657,3.6448756583185026e-05,-0.00014914803746653992,-1.4890925510224751e-05,0.0003394459993643517,-0.00015948575606646864,0.0003485679742895265,-2.8879944060888897e-05,-0.00011613855830535646,0.0002669387062830708,0.0012348927219031692,0.00048809177319464325,0.0013339333783339736,0.0002379000186920166,4.379749298095703e-05,0.0006926476955413819
1655,0.0,0.0,0.0,0.005809992848400525,0.0091469168266182,0.006447579591030594,5.3976490964158244e-05,0.00023854625306112264,1.5671026503327744e-05,0.0013198111500951515,-2.011351558355301e-05,0.000818216235209357,0.000627666711807251,0.0002655148506164551,-0.00024873614311218264
1653,1.6346403751144045e-06,-4.1305100635713465e-05,9.21679789206431e-06,0.0141001741967273,0.027858122091419035,0.012369296128462891,-4.2844950139420136e-05,-0.00015613574354951255,-1.6994018673277544e-06,0.0006549002745849131,0.000336905157681866,0.0005584786211809579,0.0001520872116088867,7.650256156921387e-05,2.053976058959961e-05
1651,0.00012393358732248894,0.00036979734795482554,0.0006396969958130328,0.019870896049549513,0.03907762254204632,0.015844802327709417,-0.0001912847448427013,-0.0006225360854023477,2.4453908307409122e-05,0.0013990278698266744,0.0007550719557168461,0.0010895291783472594,0.00028647780418395997,0.0002496182918548584,2.5445222854614256e-05
1649,3.2509209581577106e-05,6.953405172621663e-05,-3.3858582385515315e-05,0.013909343023515541,0.026469518288924763,0.010081735592954954,-0.00026477160518578735,-0.0007448563650469531,4.796854007098617e-05,0.0005659609732197035,0.0002347422934787069,0.0004694254658828889,0.0003531694412231445,0.00032615065574645994,0.00033664703369140625
1647,8.222888130626771e-07,-3.1934958823642834e-05,2.729586468996903e-06,0.0015770454550615653,0.0034828315067117143,0.00010812977108434207,-0.0003078900605413937,-0.0008145072245783535,0.000139139025476398,0.0010769175649897767,0.0001297553378391436,2.77822446585696e-05,0.0,0.0,0.0
1645,3.332359087606651e-05,0.0001916937178273459,-4.0650644214734745e-05,0.00045944719759685173,-8.854308093053653e-05,-4.975369795201523e-06,2.9682305881850723e-05,-7.424104436152268e-05,0.0003280359774202379,0.00041144528854856197,0.0004875164113671948,0.0002487755974520223,0.00027022361755371096,-6.091594696044922e-06,0.0008954286575317382
1643,5.390590221880931e-05,0.00019739135646261728,0.0002034274522223378,0.0007041994882128865,0.000278337084563407,0.0005170886653413142,0.00039391421494200385,0.0008843621879306984,0.0003115973084273804,0.0010993051382517049,0.00030880595550155656,0.0008937089685793099,0.0001004636287689209,0.00025588274002075195,-0.0002471864223480225
1641,0.0009303120879850191,0.00024581740548995645,0.0018812641121008999,0.0004461364133950485,-0.00031268794667619335,0.00034172664505239815,0.0005260974334861723,0.0011206043676510458,0.00031868959335269454,0.0007889270331301823,0.0008674993025276856,3.2576035694831254e-05,0.0007355451583862304,0.00011723637580871583,0.001285630464553833
1639,6.66644010262285e-05,8.26015608985653e-05,0.00010330958128565993,0.0031094539130498535,0.001161585004669652,0.0033240325761295653,0.00019520209163571557,0.000514539087040311,-2.9417843268197962e-05,0.0014760756576022716,0.00019881269579650196,0.000566551818244454,7.253885269165039e-05,-0.00010385513305664063,-0.00023230314254760743
1637,2.5044727315559622e-05,0.00010714355678602683,6.62881793826009e-05,0.004710324926400467,0.002557968233491181,0.005254248133860074,3.073444984014184e-06,2.2126337606265255e-05,-1.6359800252629954e-05,0.0009399428841133983,0.00023951532725502434,0.0012593592744430614,0.00018634200096130372,-0.0002515971660614014,0.0003200709819793701
1635,3.056596070050155e-05,0.00040374313566780005,0.00029335276078800153,0.0017965183215786328,0.0005440008544013164,0.002347278164996558,-8.460390816233954e-06,-8.636052726048726e-05,8.662275654368612e-05,0.0020860339529122805,0.00043887167044242,0.002330879175272682,0.0004891097545623779,-0.0005906760692596435,-0.0011872410774230956
1634,0.0016955676885504257,-0.0010319051610639506,0.0033693401339395467,0.0029050753860523026,0.003800790975844892,0.0033863479718730825,3.904885022776305e-07,-1.6037006776548069e-06,5.606799527646533e-06,0.0023022585959106222,0.0022572186207585276,0.0016664889542287176,0.0003989815711975098,0.0006939113140106201,0.00270044207572937
1632,0.002190223433720029,0.004410293322632863,0.0056830684987771215,0.008863079418408183,0.012767314155730047,0.00800444698143521,0.0002211642978612094,0.00022601981438288287,0.0005023414627922552,0.0013521951466776594,0.0010600003504755763,0.001154290801553648,0.00482792854309082,0.01321181058883667,0.007778662443161011
1630,0.004921918933813496,0.012905085679508332,0.012036691497306762,0.022409233681291253,0.024644883404347118,0.020835917221761268,0.0008444362263580918,0.0003851960716474978,0.001722263419250647,0.0018037479608282946,0.000658390648640006,9.445530556023707e-05,0.0037188827991485596,0.007391983270645141,0.007751059532165527
1628,0.001623096228087495,-0.00010626871681631566,0.007544049342190129,0.017312211083304396,0.013666132181252677,0.01750739220963917,0.0006590023929294086,-0.0007230832599748105,0.00204992819482015,0.004307596245369516,0.003152630652805777,0.004956395801923197,0.0010036468505859376,0.004738426208496094,0.0037216901779174804
1626,0.0011216259545505313,0.0020918058028636666,0.002158997480235447,0.0021493197227194115,-0.0018721067314160789,0.0017761549882636452,-0.00013145821023831107,-0.001225935644383802,0.0007484297868148859,0.004581827124481163,0.004232007696610074,0.005992585349188118,0.0010209083557128906,0.002223491668701172,0.002363407611846924
1624,0.00019631352981666072,5.079217399044378e-05,0.0006706925804090269,0.00018334981533396633,4.1703845921881036e-05,0.0002562716905667228,-0.00019190778139221987,-9.54126168812297e-05,-0.0002590084374217372,0.0004184494048475651,0.00034798654313443754,4.5243109748160924e-05,0.001199430227279663,0.0013815879821777344,0.002922731637954712
1622,2.9637704849216907e-05,5.4405515990241235e-05,2.542611208014023e-05,0.0008225832831824764,0.0006041974670504269,0.00014678012872499925,4.0077068489086096e-05,0.0009079742200582497,-0.0005839912726853025,0.0007401874230284711,-0.00017277034610977405,0.0008153923936269125,0.0003372371196746826,0.00032885074615478515,0.0004179537296295166
1620,7.02377460406467e-05,-0.0006074883215990811,2.8565518508538722e-05,0.014090756958575257,0.01588048767848791,0.0097351435407523,0.00040685848822988866,0.0018449521470164875,-0.0006665570954549338,0.0005751015870356646,0.000689716004718488,7.0056871500912e-05,0.00015172362327575684,0.00021814703941345215,0.0004454195499420166
1618,4.4596770714588895e-05,0.00015094074263356517,-1.3426703470487133e-06,0.026473613604849622,0.029139894616644357,0.020239782945677166,0.0004693726812824095,0.001853962016821309,-0.0005653995145086133,0.0002741212762280565,0.00026050243188343594,-8.951094768574474e-05,4.985332489013672e-05,0.0001025080680847168,0.00016348958015441895
1616,0.001519087821450893,0.0008625027309750565,0.002437808129953678,0.013494421706969207,0.015378447200169754,0.010289700631696552,0.00016472318785346607,0.0010389191588063506,-0.00042452785026810826,0.0011569674931556251,0.0009081994035599839,0.0004412748635265973,8.435845375061035e-05,-0.00033505558967590333,-0.0002724587917327881
1614,0.00048787794092495227,0.001292697859111891,0.0009718407077793257,0.0006432810607663652,0.0010634480038269945,0.0004184607923908401,-5.578202482595662e-05,0.0002541050666361788,-0.00020304396591959152,0.001441774082183611,0.0005882269906334447,0.0017198146862679065,0.00025302767753601076,0.00034259557723999025,-0.0006158590316772461
1612,0.0004783471336220702,-0.00018301636833150113,0.00012720680125262175,0.0007921803343915346,-4.305904543187022e-05,0.0003608783777164115,-1.789387240938023e-05,-4.396943141149467e-06,-1.7275449768927587e-05,0.0008122709974742071,0.001318086274687691,0.0007967826577065185,0.0005204498767852784,7.171034812927246e-05,0.0010685265064239503
1610,4.699330856560158e-05,6.840837132796596e-05,8.776226466455928e-06,0.0038124979775738697,0.0013668425658831863,0.002070345701368259,0.00011491225937227955,0.0001099812266629585,8.425734710892918e-05,0.00038214797219725537,-3.4543334670711355e-05,0.00037682161356055176,0.00017440319061279297,0.0003841996192932129,0.0004907608032226563
1271,1.8842580484801364e-05,0.0001300029290952076,-2.7815112160145538e-05,0.00018192663427467614,0.00024803519629287287,2.9197417254589463e-05,-0.0003158251129866674,6.525038620665002e-05,0.001840765605017025,0.00452049154049714,0.0032060110077714366,0.001934754771084135,0.0006705999374389648,0.0009741544723510742,0.0009373307228088378
